train_loss_gtc,train_loss_gtm,train_loss_lm,train_loss,lr,epoch,step,val_loss_gtc,val_loss_gtm,val_loss_lm,val_loss,val_inbatch_g2t_acc,val_inbatch_t2g_acc,val_inbatch_g2t_rec20,val_inbatch_t2g_rec20,val_inbatch_g2t_rec1,val_inbatch_t2g_rec1,rerank_val_inbatch_g2t_acc,rerank_val_inbatch_t2g_acc,rerank_val_inbatch_g2t_rec20,rerank_val_inbatch_t2g_rec20,rerank_val_inbatch_g2t_rec1,rerank_val_inbatch_g2t_rec2,rerank_val_inbatch_g2t_rec3,rerank_val_inbatch_g2t_rec4,rerank_val_inbatch_g2t_rec5,rerank_val_inbatch_t2g_rec1,rerank_val_inbatch_t2g_rec2,rerank_val_inbatch_t2g_rec3,rerank_val_inbatch_t2g_rec4,rerank_val_inbatch_t2g_rec5,val_fullset_g2t_acc,val_fullset_t2g_acc,val_fullset_g2t_rec20,val_fullset_t2g_rec20,val_fullset_g2t_rec1,val_fullset_g2t_rec2,val_fullset_g2t_rec3,val_fullset_g2t_rec4,val_fullset_g2t_rec5,val_fullset_t2g_rec1,val_fullset_t2g_rec2,val_fullset_t2g_rec3,val_fullset_t2g_rec4,val_fullset_t2g_rec5,val_fullset_auc,val_fullset_bedroc,val_fullset_rerank_t2g_rec1,val_fullset_rerank_t2g_rec2,val_fullset_rerank_t2g_rec3,val_fullset_rerank_t2g_rec4,val_fullset_rerank_t2g_rec5,val_fullset_rerank_g2t_acc,val_fullset_rerank_t2g_acc,val_fullset_rerank_g2t_rec20,val_fullset_rerank_t2g_rec20,val_fullset_rerank_g2t_rec1,val_fullset_rerank_g2t_rec2,val_fullset_rerank_g2t_rec3,val_fullset_rerank_g2t_rec4,val_fullset_rerank_g2t_rec5,rerank_test_inbatch_g2t_acc,rerank_test_inbatch_t2g_acc,rerank_test_inbatch_g2t_rec20,rerank_test_inbatch_t2g_rec20,test_inbatch_g2t_acc,test_inbatch_t2g_acc,test_inbatch_g2t_rec20,test_inbatch_t2g_rec20,test_inbatch_g2t_rec1,test_inbatch_g2t_rec2,test_inbatch_g2t_rec3,test_inbatch_g2t_rec4,test_inbatch_g2t_rec5,test_inbatch_t2g_rec1,test_inbatch_t2g_rec2,test_inbatch_t2g_rec3,test_inbatch_t2g_rec4,test_inbatch_t2g_rec5,test_inbatch_g2t_rerank_rec1,test_inbatch_g2t_rerank_rec2,test_inbatch_g2t_rerank_rec3,test_inbatch_g2t_rerank_rec4,test_inbatch_g2t_rerank_rec5,test_inbatch_t2g_rerank_rec1,test_inbatch_t2g_rerank_rec2,test_inbatch_t2g_rerank_rec3,test_inbatch_t2g_rerank_rec4,test_inbatch_t2g_rerank_rec5,test_fullset_g2t_acc,test_fullset_t2g_acc,test_fullset_g2t_rec20,test_fullset_t2g_rec20,test_fullset_g2t_rec1,test_fullset_g2t_rec2,test_fullset_g2t_rec3,test_fullset_g2t_rec4,test_fullset_g2t_rec5,test_fullset_t2g_rec1,test_fullset_t2g_rec2,test_fullset_t2g_rec3,test_fullset_t2g_rec4,test_fullset_t2g_rec5,rerank_test_fullset_g2t_acc,rerank_test_fullset_t2g_acc,rerank_test_fullset_g2t_rec20,rerank_test_fullset_t2g_rec20,rerank_test_fullset_g2t_rec1,rerank_test_fullset_g2t_rec2,rerank_test_fullset_g2t_rec3,rerank_test_fullset_g2t_rec4,rerank_test_fullset_g2t_rec5,rerank_test_fullset_t2g_rec1,rerank_test_fullset_t2g_rec2,rerank_test_fullset_t2g_rec3,rerank_test_fullset_t2g_rec4,rerank_test_fullset_t2g_rec5
0.537841796875,0.57421875,0.7643110752105713,1.8756390810012817,9.412457438884303e-05,8,39799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3028564453125,0.55419921875,0.6241719722747803,1.4815938472747803,9.412457438884303e-05,8,39849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.356201171875,0.58837890625,0.7505971193313599,1.6954214572906494,9.412457438884303e-05,8,39899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.23797607421875,0.552978515625,0.5945403575897217,1.3855558633804321,9.412457438884303e-05,8,39949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2745361328125,0.5751953125,0.6014716625213623,1.4520577192306519,9.412457438884303e-05,8,39999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5784912109375,0.562255859375,0.7535277009010315,1.8936641216278076,9.412457438884303e-05,8,40049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.23040771484375,0.561767578125,0.6147481799125671,1.407228708267212,9.412457438884303e-05,8,40099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3548583984375,0.55126953125,0.5211172699928284,1.4283438920974731,9.412457438884303e-05,8,40149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.33831787109375,0.55126953125,0.7571352124214172,1.646783709526062,9.412457438884303e-05,8,40199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3841552734375,0.5615234375,0.5828855037689209,1.5281981229782104,9.412457438884303e-05,8,40249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4715576171875,0.55712890625,0.7382336854934692,1.7665539979934692,9.412457438884303e-05,8,40299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3758544921875,0.567626953125,0.7098942995071411,1.6522769927978516,9.412457438884303e-05,8,40349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.228271484375,0.5478515625,0.5972035527229309,1.3735706806182861,9.412457438884303e-05,8,40399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.27655029296875,0.56005859375,0.5296626091003418,1.3656001091003418,9.412457438884303e-05,8,40449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.28271484375,0.55517578125,0.6111574769020081,1.4495363235473633,9.412457438884303e-05,8,40499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3570556640625,0.5810546875,0.692270815372467,1.6302591562271118,9.412457438884303e-05,8,40549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2974853515625,0.534912109375,0.7364470362663269,1.5689665079116821,9.412457438884303e-05,8,40599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.302734375,0.5283203125,0.890120804309845,1.7216637134552002,9.412457438884303e-05,8,40649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.24285888671875,0.55419921875,0.6861928701400757,1.4820911884307861,9.412457438884303e-05,8,40699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,8,40715,1.037500023841858,0.6219726800918579,0.7287541031837463,2.3889105319976807,90.48999786376953,91.62999725341797,100.0,100.0,90.48999786376953,91.62999725341797,90.48999786376953,81.75,100.0,100.0,90.48999786376953,99.23999786376953,99.62000274658203,99.62000274658203,99.62000274658203,81.75,91.25,92.0199966430664,92.4000015258789,95.05999755859375,32.31999969482422,31.559999465942383,93.91999816894531,93.91999816894531,32.31999969482422,48.290000915527344,60.84000015258789,71.86000061035156,77.56999969482422,31.559999465942383,48.66999816894531,61.97999954223633,69.58000183105469,75.66999816894531,0.9775055873218588,0.5839565992355347,30.420000076293945,49.04999923706055,60.08000183105469,65.0199966430664,70.72000122070312,30.040000915527344,30.420000076293945,92.4000015258789,92.4000015258789,30.040000915527344,47.90999984741211,57.790000915527344,67.68000030517578,74.13999938964844,93.91999816894531,84.41000366210938,100.0,100.0,93.91999816894531,92.4000015258789,100.0,100.0,93.91999816894531,98.0999984741211,98.86000061035156,98.86000061035156,99.62000274658203,92.4000015258789,98.86000061035156,99.23999786376953,99.62000274658203,100.0,93.91999816894531,98.0999984741211,98.86000061035156,98.86000061035156,99.62000274658203,84.41000366210938,90.11000061035156,91.62999725341797,92.77999877929688,95.44000244140625,31.18000030517578,23.399999618530273,93.54000091552734,97.87000274658203,31.18000030517578,47.150001525878906,61.220001220703125,69.19999694824219,77.19000244140625,23.399999618530273,48.939998626708984,65.95999908447266,76.5999984741211,80.8499984741211,31.18000030517578,25.530000686645508,92.77999877929688,17.110000610351562,31.18000030517578,47.529998779296875,59.70000076293945,66.54000091552734,73.0,4.559999942779541,6.840000152587891,11.40999984741211,13.3100004196167,14.069999694824219
0.299072265625,0.5771484375,0.6198678612709045,1.4948679208755493,9.260558726964518e-05,9,40749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3489990234375,0.5634765625,0.6905738115310669,1.6041481494903564,9.260558726964518e-05,9,40799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1807861328125,0.54833984375,0.5692006945610046,1.2982045412063599,9.260558726964518e-05,9,40849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.20745849609375,0.5615234375,0.5289072394371033,1.297461986541748,9.260558726964518e-05,9,40899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2012939453125,0.536865234375,0.5034163594245911,1.2426743507385254,9.260558726964518e-05,9,40949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.259521484375,0.546875,0.5345319509506226,1.3411725759506226,9.260558726964518e-05,9,40999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.231689453125,0.57080078125,0.5151056051254272,1.3173516988754272,9.260558726964518e-05,9,41049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.38067626953125,0.58984375,0.6006428599357605,1.5713459253311157,9.260558726964518e-05,9,41099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3045654296875,0.57666015625,0.65565025806427,1.5365095138549805,9.260558726964518e-05,9,41149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.192626953125,0.5517578125,0.5348169207572937,1.2784693241119385,9.260558726964518e-05,9,41199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3314208984375,0.53515625,0.5803026556968689,1.4474900960922241,9.260558726964518e-05,9,41249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.23553466796875,0.5751953125,0.6523826122283936,1.463417649269104,9.260558726964518e-05,9,41299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3453369140625,0.560302734375,0.7013980150222778,1.6076480150222778,9.260558726964518e-05,9,41349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4017333984375,0.55517578125,0.6378549933433533,1.593909502029419,9.260558726964518e-05,9,41399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.26953125,0.55810546875,0.48452118039131165,1.3126462697982788,9.260558726964518e-05,9,41449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.19677734375,0.5556640625,0.5458003878593445,1.2982418537139893,9.260558726964518e-05,9,41499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3607177734375,0.56201171875,0.5894409418106079,1.5113158226013184,9.260558726964518e-05,9,41549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.305908203125,0.5361328125,0.5404071807861328,1.3817157745361328,9.260558726964518e-05,9,41599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.17193603515625,0.54736328125,0.48505836725234985,1.2047849893569946,9.260558726964518e-05,9,41649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3297119140625,0.5537109375,0.4530016779899597,1.3363025188446045,9.260558726964518e-05,9,41699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.305419921875,0.532958984375,0.6535189747810364,1.4918978214263916,9.260558726964518e-05,9,41749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2706298828125,0.5615234375,0.6317983269691467,1.462852954864502,9.260558726964518e-05,9,41799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.26416015625,0.556884765625,0.7082154750823975,1.529992938041687,9.260558726964518e-05,9,41849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.26544189453125,0.560791015625,0.5437674522399902,1.3699393272399902,9.260558726964518e-05,9,41899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.237060546875,0.53271484375,0.5666601657867432,1.3366795778274536,9.260558726964518e-05,9,41949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4364013671875,0.547119140625,0.6260755658149719,1.6089857816696167,9.260558726964518e-05,9,41999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4599609375,0.5400390625,0.730115532875061,1.7301156520843506,9.260558726964518e-05,9,42049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.45062255859375,0.5556640625,0.6376071572303772,1.6449315547943115,9.260558726964518e-05,9,42099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.30035400390625,0.560546875,0.5624549984931946,1.4228065013885498,9.260558726964518e-05,9,42149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.219970703125,0.6005859375,0.5541290640830994,1.3749297857284546,9.260558726964518e-05,9,42199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.371917724609375,0.546142578125,0.7788296937942505,1.69728684425354,9.260558726964518e-05,9,42249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3360595703125,0.57763671875,0.6329434514045715,1.5474944114685059,9.260558726964518e-05,9,42299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.23944091796875,0.54345703125,0.6777709126472473,1.460485816001892,9.260558726964518e-05,9,42349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2999267578125,0.566162109375,0.7326547503471375,1.5988657474517822,9.260558726964518e-05,9,42399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2833251953125,0.566650390625,0.657162070274353,1.5072598457336426,9.260558726964518e-05,9,42449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.303955078125,0.5556640625,0.5786559581756592,1.4385191202163696,9.260558726964518e-05,9,42499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2982177734375,0.5693359375,0.5720967054367065,1.4392842054367065,9.260558726964518e-05,9,42549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.279541015625,0.551025390625,0.8644996881484985,1.6945778131484985,9.260558726964518e-05,9,42599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.417236328125,0.518798828125,0.8321061730384827,1.7681413888931274,9.260558726964518e-05,9,42649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2503662109375,0.5380859375,0.6902154684066772,1.4783015251159668,9.260558726964518e-05,9,42699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.31048583984375,0.5751953125,0.5949662923812866,1.480708360671997,9.260558726964518e-05,9,42749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.385009765625,0.54541015625,0.4926943778991699,1.42433500289917,9.260558726964518e-05,9,42799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.24005126953125,0.5546875,0.5500975847244263,1.3455077409744263,9.260558726964518e-05,9,42849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3414306640625,0.57470703125,0.7835471630096436,1.700051188468933,9.260558726964518e-05,9,42899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.344970703125,0.5478515625,0.6254855394363403,1.5195283889770508,9.260558726964518e-05,9,42949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.412353515625,0.57275390625,0.5580752491950989,1.5419617891311646,9.260558726964518e-05,9,42999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.33880615234375,0.56005859375,0.6274874210357666,1.526413083076477,9.260558726964518e-05,9,43049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.217529296875,0.553955078125,0.707570493221283,1.4790548086166382,9.260558726964518e-05,9,43099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3070068359375,0.5673828125,0.5600112676620483,1.4345229864120483,9.260558726964518e-05,9,43149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.18853759765625,0.555419921875,0.5401785373687744,1.2843191623687744,9.260558726964518e-05,9,43199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2386474609375,0.55810546875,0.5899292230606079,1.3868041038513184,9.260558726964518e-05,9,43249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.28192138671875,0.54736328125,0.5056531429290771,1.3352428674697876,9.260558726964518e-05,9,43299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
